,DEPCOM,COM,SUPERFICIE,PMUN
604,87193,SURDOUX,388.0,41.0
605,11213,MAISONS,1231.0,41.0
606,88230,HARDANCOURT,332.0,41.0
607,51374,MONDEMENT-MONTGIVROUX,716.0,41.0
608,66221,VALMANYA,2789.0,41.0
609,25430,OLLANS,224.0,41.0
610,04177,HAUTES-DUYES,2306.0,42.0
611,62066,AVONDANCE,224.0,42.0
612,54095,BRATTE,335.0,42.0
613,38414,SAINTE-LUCE,801.0,42.0
614,39111,CHARNOD,510.0,42.0
615,23121,MALVAL,406.0,42.0
616,65117,CADEILHAN-TRACHERE,482.0,42.0
617,61085,LE CHAMP-DE-LA-PIERRE,413.0,42.0
618,55018,AUTREVILLE-SAINT-LAMBERT,397.0,42.0
619,25344,LONGEVELLE-LES-RUSSEY,255.0,42.0
620,34323,VALMASCLE,691.0,42.0
621,26318,SAINT-MAY,1040.0,42.0
622,31508,SAINT-PAUL-D'OUEIL,741.0,42.0
623,26080,CHASTEL-ARNAUD,1313.0,42.0
624,21695,LA VILLENEUVE-LES-CONVERS,897.0,42.0
625,80158,BUVERCHY,187.0,42.0
626,23119,MALLERET,1187.0,42.0
627,21658,VAUCHIGNON,422.0,42.0
628,80381,GORGES,488.0,42.0
629,88242,HOUEVILLE,321.0,42.0
630,31590,BINOS,199.0,42.0
631,57500,NEUFMOULINS,195.0,42.0
632,88187,FRENOIS,493.0,42.0
633,21552,SAINT-HELIER,389.0,42.0
634,08161,EXERMONT,1825.0,42.0
635,10047,BLIGNICOURT,432.0,42.0
636,65478,VISCOS,664.0,42.0
637,36203,SAINT-MEDARD,1257.0,42.0
638,02829,VUILLERY,108.0,42.0
639,09255,SAINT-AMANS,270.0,42.0
640,60354,LAVERRIERE,372.0,42.0
641,08425,SOMMERANCE,513.0,42.0
642,21529,ROILLY,452.0,42.0
643,09068,BURRET,495.0,42.0
644,11282,PEYREFITTE-DU-RAZES,698.0,42.0
645,31290,LEGE,275.0,42.0
646,62062,AVESNES,299.0,43.0
647,63429,TERNANT-LES-EAUX,360.0,43.0
648,09232,PRADES,2922.0,43.0
649,11118,DERNACUEILLETTE,791.0,43.0
650,10161,FRESNAY,757.0,43.0
651,21155,CHAUDENAY-LA-VILLE,523.0,43.0
652,54457,REMONCOURT,678.0,43.0
653,11047,LE BOUSQUET,2608.0,43.0
654,06087,LES MUJOULS,1455.0,43.0
655,52326,MIRBEL,619.0,43.0
656,31479,SAINT-FERREOL-DE-COMMINGES,585.0,43.0
657,11104,COUNOZOULS,2795.0,43.0
658,2B248,PRATO-DI-GIOVELLINA,1234.0,43.0
659,55429,RIAVILLE,342.0,43.0
660,57520,OBRECK,327.0,43.0
661,31548,SIGNAC,327.0,43.0
662,55160,DOMPIERRE-AUX-BOIS,802.0,43.0
663,2A129,GROSSA,1842.0,43.0
664,08332,OCHES,679.0,43.0
665,04137,NIBLES,1231.0,43.0
666,15048,CHAZELLES,635.0,43.0
667,07038,BORNE,3211.0,43.0
668,57446,MARIMONT-LES-BENESTROFF,398.0,43.0
669,06008,AUVARE,1796.0,43.0
670,52474,SILVAROUVRES,1925.0,43.0
671,34034,BOISSET,1743.0,43.0
672,65199,GERM,1244.0,43.0
673,21377,MARCELLOIS,371.0,43.0
674,65154,CRECHETS,95.0,43.0
675,32072,CALLIAN,786.0,43.0
676,64434,OSSENX,404.0,43.0
677,39248,GERAISE,610.0,43.0
678,09233,PRADETTES,352.0,43.0
679,70332,MARAST,306.0,44.0
680,65088,BETBEZE,345.0,44.0
681,10405,VERRICOURT,697.0,44.0
682,89126,COURTOIN,604.0,44.0
683,06131,SALLAGRIFFON,957.0,44.0
684,09279,SALSEIN,579.0,44.0
685,65345,OSSUN-EZ-ANGLES,219.0,44.0
686,59171,DEHERIES,192.0,44.0
687,88100,CHEF-HAUT,318.0,44.0
688,72227,PANON,237.0,44.0
689,32422,SCIEURAC-ET-FLOURES,545.0,44.0
690,04187,SAINT-LIONS,1159.0,44.0
691,11108,LA COURTETE,567.0,44.0
692,39259,GRANGE-DE-VAIVRE,175.0,44.0
693,21649,UNCEY-LE-FRANC,949.0,44.0
694,51497,SAINT-LUMIER-LA-POPULEUSE,247.0,44.0
695,70269,GIREFONTAINE,360.0,44.0
696,66035,CAMPOUSSY,1736.0,44.0
697,57405,LINDRE-HAUTE,241.0,44.0
698,08430,STONNE,735.0,44.0
699,55333,MENIL-AUX-BOIS,664.0,44.0
700,09033,BAGERT,331.0,44.0
701,48149,SAINTE-EULALIE,2142.0,44.0
702,25102,BURNEVILLERS,673.0,44.0
703,55005,AMANTY,1118.0,44.0
704,26161,LEMPS,1688.0,44.0
705,26201,MONTGUERS,1109.0,44.0
706,88179,FOUCHECOURT,469.0,45.0
707,52232,GUINDRECOURT-SUR-BLAISE,553.0,45.0
708,21526,ROCHEFORT-SUR-BREVON,1206.0,45.0
709,57673,THONVILLE,252.0,45.0
710,08061,LA BERLIERE,1047.0,45.0
711,31477,SAINT-ELIX-SEGLAN,300.0,45.0
712,10388,TURGY,1002.0,45.0
713,26091,CHAUVAC-LAUX-MONTAUX,2454.0,45.0
714,65317,MONT,822.0,45.0
715,21703,VILLIERS-EN-MORVAN,669.0,45.0
716,55540,VAUX-LES-PALAMEIX,1055.0,45.0
717,45070,CHAMPOULET,944.0,45.0
718,19088,GRANDSAIGNE,1994.0,45.0
719,02345,GIBERCOURT,267.0,45.0
720,54354,MARTHEMONT,213.0,45.0
721,24546,TEMPLE-LAGUYON,304.0,45.0
722,09242,RAISSAC,376.0,45.0
723,52373,OZIERES,959.0,45.0
724,55082,BROCOURT-EN-ARGONNE,671.0,45.0
725,81302,TREBAN,313.0,45.0
726,09154,LARBONT,623.0,45.0
727,32058,BLOUSSON-SERIAN,532.0,45.0
728,32232,MARAVAT,655.0,45.0
729,58284,TALON,625.0,45.0
730,52195,FARINCOURT,506.0,45.0
731,25483,RECULFOZ,251.0,45.0
732,70051,LA BASSE-VAIVRE,351.0,45.0
733,05182,VILLAR-LOUBIERE,2197.0,45.0
734,01311,PREMILLIEU,850.0,45.0
735,09226,PECH,479.0,45.0
736,2B122,GAVIGNANO,1085.0,45.0
737,55188,FLASSIGNY,668.0,45.0
738,65210,GRUST,1010.0,45.0
739,43250,VALS-LE-CHASTEL,395.0,45.0
740,09092,CAZENAVE-SERRES-ET-ALLENS,1637.0,45.0
741,89445,VEZANNES,906.0,45.0
742,66220,VALCEBOLLERE,2619.0,45.0
743,52390,PISSELOUP,325.0,46.0
744,87147,SAINT-GILLES-LES-FORETS,841.0,46.0
745,80828,WOIREL,188.0,46.0
746,66197,SOUANYAS,489.0,46.0
747,66090,JUJOLS,997.0,46.0
748,2A011,ALTAGENE,476.0,46.0
749,26372,VERS-SUR-MEOUGE,1376.0,46.0
750,70200,DAMPVALLEY-SAINT-PANCRAS,465.0,46.0
751,80297,ETREJUST,384.0,46.0
752,07200,LE ROUX,1659.0,46.0
753,2B125,GIOCATOJO,248.0,46.0
754,70565,VILLERS-PATER,472.0,46.0
755,32230,MANSENCOME,407.0,46.0
756,26003,ALEYRAC,665.0,46.0
757,43169,SAINT-AUSTREMOINE,1160.0,46.0
758,61088,CHAMP-HAUT,513.0,46.0
759,11163,GINCLA,788.0,46.0
760,06040,CHATEAUNEUF-D'ENTRAUNES,2945.0,46.0
761,66036,CANAVEILLES,1125.0,46.0
762,21235,DUESME,1339.0,46.0
763,66010,AYGUATEBIA-TALAU,2992.0,46.0
764,65215,HAGEDET,218.0,46.0
765,65186,GAUDENT,160.0,46.0
766,51659,WARGEMOULIN-HURLUS,1502.0,46.0
767,24570,VERDON,502.0,46.0
768,33232,LARTIGUE,1350.0,46.0
769,2B338,VALLE-D'OREZZA,403.0,46.0
770,81172,MONTAURIOL,527.0,46.0
771,65178,FRECHEDE,546.0,46.0
772,32275,MONPARDIAC,354.0,46.0
773,39168,COURBETTE,264.0,46.0
774,08186,GERMONT,489.0,46.0
775,52040,BAY-SUR-AUBE,970.0,47.0
776,55422,REGNEVILLE-SUR-MEUSE,381.0,47.0
777,14531,RAPILLY,426.0,47.0
778,55484,SEPTSARGES,889.0,47.0
779,10443,VOUGREY,420.0,47.0
780,2B255,QUERCITELLO,299.0,47.0
781,41011,BAIGNEAUX,660.0,47.0
782,42045,LA CHAMBONIE,445.0,47.0
783,21597,SEGROIS,234.0,47.0
784,21631,THOMIREY,707.0,47.0
785,52097,CHAMBRONCOURT,1018.0,47.0
786,2A038,BILIA,743.0,47.0
787,32350,ROQUEPINE,375.0,47.0
788,09090,CAZAUX,738.0,47.0
789,02402,LANCHY,372.0,47.0
790,23264,LA VILLEDIEU,569.0,47.0
791,60555,ROUVROY-LES-MERLES,406.0,47.0
792,11306,QUIRBAJOU,1406.0,47.0
793,31456,RIOLAS,290.0,47.0
794,52536,VILLIERS-LES-APREY,748.0,47.0
795,58052,CHAMPALLEMENT,815.0,47.0
796,2B317,SANTA-REPARATA-DI-MORIANI,900.0,47.0
797,24333,PONTEYRAUD,436.0,47.0
798,34156,MERIFONS,671.0,47.0
799,63303,ROCHE-CHARLES-LA-MAYRAND,1628.0,47.0
800,66091,LAMANERE,2380.0,47.0
801,54230,GOGNEY,885.0,47.0
802,55580,WAVRILLE,539.0,47.0
803,52174,DONCOURT-SUR-MEUSE,598.0,47.0
804,02344,GERNICOURT,758.0,47.0
805,02773,VAUXTIN,224.0,47.0
806,88394,ROMAIN-AUX-BOIS,810.0,47.0
807,21354,LONGECOURT-LES-CULETRE,444.0,47.0
808,52393,POINSENOT,723.0,47.0
809,11245,MONTGAILLARD,1686.0,47.0
810,38116,COGNET,199.0,47.0
811,21156,CHAUDENAY-LE-CHATEAU,515.0,47.0
812,52378,PAROY-SUR-SAULX,741.0,47.0
813,51020,AUBILLY,319.0,47.0
814,88331,NONZEVILLE,163.0,47.0
815,02499,MONTBAVIN,549.0,48.0
816,25596,VELLEROT-LES-VERCEL,460.0,48.0
817,11019,AUNAT,1084.0,48.0
818,02689,SAINT-PIERREMONT,705.0,48.0
819,10071,CHACENAY,779.0,48.0
820,2B273,SCATA,280.0,48.0
821,26066,LE CHAFFAL,1165.0,48.0
822,88264,LEGEVILLE-ET-BONFAYS,522.0,48.0
823,07049,LE CHAMBON,1061.0,48.0
824,21463,NORMIER,512.0,48.0
825,52519,VESVRES-SOUS-CHALANCEY,714.0,48.0
826,51650,VOILEMONT,586.0,48.0
827,52367,ORMOY-LES-SEXFONTAINES,557.0,48.0
828,88453,SERAUMONT,1046.0,48.0
829,70140,CHATENEY,263.0,48.0
830,40030,BAUDIGNAN,2349.0,48.0
831,48007,ARZENC-D'APCHER,785.0,48.0
832,31267,LAHITERE,390.0,48.0
833,79107,CREZIERES,425.0,48.0
834,39538,UXELLES,534.0,48.0
835,55192,FONTAINES-SAINT-CLAIR,626.0,48.0
836,07160,MONESTIER,743.0,48.0
837,39237,FRAROZ,617.0,48.0
838,61217,LA LANDE-DE-LOUGE,497.0,48.0
839,52043,BELMONT,736.0,48.0
840,09302,SUC-ET-SENTENAC,3163.0,48.0
841,63467,VOINGT,663.0,48.0
842,55168,DUZEY,584.0,48.0
843,31235,GURAN,526.0,48.0
844,80433,HERLY,381.0,48.0
845,31222,GOUAUX-DE-LUCHON,1445.0,48.0
846,52218,GERMAY,1197.0,48.0
847,48020,BASSURELS,4669.0,48.0
848,32145,GEE-RIVIERE,273.0,48.0
849,12275,TAURIAC-DE-CAMARES,2455.0,49.0
850,23237,SAINT-PRIEST-PALUS,1061.0,49.0
851,08434,SY,798.0,49.0
852,31452,RIEUCAZE,204.0,49.0
853,26164,LESCHES-EN-DIOIS,1990.0,49.0
854,2B217,PIAZZOLE,391.0,49.0
855,52516,VERSEILLES-LE-HAUT,283.0,49.0
856,21470,ORIGNY,521.0,49.0
857,32111,COURTIES,605.0,49.0
858,04016,AUTHON,4018.0,49.0
859,11101,COUDONS,973.0,49.0
860,08120,CHEVIERES,615.0,49.0
861,65139,CAZARILH,312.0,49.0
862,80239,DEVISE,278.0,49.0
863,26067,CHALANCON,3592.0,49.0
864,80243,DOMESMONT,193.0,49.0
865,65430,SOREAC,239.0,49.0
866,19189,SAINT-BONNET-LES-TOURS-DE-MERLE,591.0,49.0
867,58070,CHAZEUIL,469.0,49.0
868,25044,BARTHERANS,582.0,49.0
869,11046,BOURIGEOLE,933.0,49.0
870,65053,AVEUX,306.0,49.0
871,07092,FREYSSENET,960.0,49.0
872,09171,LORDAT,748.0,49.0
873,31223,GOUDEX,263.0,49.0
874,25625,VILLERS-LA-COMBE,581.0,49.0
875,34278,SAINT-MICHEL,2550.0,49.0
876,46135,LABASTIDE-DU-HAUT-MONT,977.0,49.0
877,11335,SAINTE-COLOMBE-SUR-GUETTE,2127.0,49.0
878,02715,SERVAL,223.0,49.0
879,11109,COUSTAUSSA,468.0,49.0
880,21184,COLOMBIER,391.0,49.0
881,11134,FAJAC-LA-RELENQUE,373.0,49.0
882,52464,SAULLES,1736.0,49.0
883,36206,SAINT-PIERRE-DE-LAMPS,1032.0,50.0
884,08031,AURE,1266.0,50.0
885,2B072,CASALTA,494.0,50.0
886,02384,HOURY,350.0,50.0
887,88459,SONCOURT,393.0,50.0
888,15241,LA TRINITAT,1774.0,50.0
889,2B244,POPOLASCA,1047.0,50.0
890,51047,BELVAL-EN-ARGONNE,1220.0,50.0
891,01215,LHOPITAL,369.0,50.0
892,61104,LA CHAUX,508.0,50.0
893,32195,LARROQUE-ENGALIN,628.0,50.0
894,70030,ARSANS,250.0,50.0
895,88311,MONTMOTIER,428.0,50.0
896,52395,POINSON-LES-GRANCEY,1163.0,50.0
897,11187,LANET,891.0,50.0
898,26136,VAL-MARAVEL,2095.0,50.0
899,2A146,LORETO-DI-TALLANO,698.0,50.0
900,21264,LE FETE,313.0,50.0
901,88186,FRENELLE-LA-PETITE,351.0,50.0
902,34040,BRENAS,1060.0,50.0
903,18060,CHAUMONT,217.0,50.0
904,51213,DOMMARTIN-SOUS-HANS,641.0,50.0
905,55216,GOURAINCOURT,549.0,50.0
906,11174,LES ILHES,418.0,50.0
907,31123,CASTILLON-DE-LARBOUST,2804.0,50.0
908,21168,CHEVANNAY,725.0,50.0
909,21400,LE MEIX,1070.0,50.0
910,62411,HARAVESNES,240.0,50.0
911,51124,CHANTEMERLE,836.0,50.0
912,65132,CASTERA-LANUSSE,87.0,50.0
913,81085,ESCROUX,1024.0,50.0
914,64118,BETRACQ,467.0,50.0
915,25498,ROGNON,405.0,50.0
916,21234,DREE,511.0,50.0
917,88316,MORVILLE,341.0,50.0
918,66203,TAULIS,629.0,50.0
919,52222,GILLAUME,517.0,50.0
920,14448,MONTREUIL-EN-AUGE,340.0,50.0
921,65348,OURDIS-COTDOUSSAN,485.0,50.0
922,2B082,CASTINETA,944.0,50.0
923,03228,SAINT-ELOY-D'ALLIER,1287.0,50.0
924,43225,SAINT-VENERAND,964.0,50.0
925,09020,ARTIGUES,1246.0,50.0
926,21018,ARCEY,346.0,50.0
927,21350,LIGNEROLLES,1357.0,50.0
928,14415,LE MESNIL-BENOIST,269.0,50.0
929,52101,CHAMPIGNEULLES-EN-BASSIGNY,684.0,50.0
930,11073,CASSAIGNES,389.0,51.0
931,08501,WILLIERS,230.0,51.0
932,27556,SAINT-LAURENT-DU-TENCEMENT,279.0,51.0
933,70287,HURECOURT,494.0,51.0
934,51125,CHAPELAINE,920.0,51.0
935,08197,GRANDHAM,609.0,51.0
936,70089,BOURGUIGNON-LES-MOREY,973.0,51.0
937,32003,ANTRAS,673.0,51.0
938,70135,CHARMES-SAINT-VALBERT,516.0,51.0
939,65421,SERE-LANSO,425.0,51.0
940,81223,LE RIALET,754.0,51.0
941,51133,LE CHATELIER,1073.0,51.0
942,74203,NOVEL,940.0,51.0
943,08176,FOSSE,896.0,51.0
944,02482,MEURIVAL,293.0,51.0
945,80201,COIGNEUX,296.0,51.0
946,51639,LA VILLE-SOUS-ORBAIS,1109.0,51.0
947,55208,GESNES-EN-ARGONNE,704.0,51.0
948,11350,SAINT-JUST-ET-LE-BEZU,1390.0,51.0
949,55400,PARFONDRUPT,852.0,51.0
950,84100,LA ROQUE-ALRIC,489.0,51.0
951,39064,BONNAUD,168.0,51.0
952,09146,JUSTINIAC,458.0,51.0
953,51355,MASSIGES,813.0,51.0
954,25556,TALLANS,406.0,51.0
955,38216,MALLEVAL-EN-VERCORS,1417.0,51.0
956,2A060,CANNELLE,345.0,51.0
957,09310,THOUARS-SUR-ARIZE,233.0,51.0
958,2B126,GIUNCAGGIO,1619.0,51.0
959,07173,PEREYRES,1263.0,51.0
960,64456,POULIACQ,349.0,51.0
961,14510,LA POMMERAYE,285.0,51.0
962,11060,CAILLA,773.0,51.0
963,27686,VIEUX-PORT,57.0,51.0
964,39157,COISERETTE,590.0,52.0
965,65060,BANIOS,542.0,52.0
966,55561,VILLERS-DEVANT-DUN,800.0,52.0
967,31522,SALERM,584.0,52.0
968,52436,ROUECOURT,789.0,52.0
969,09151,LANOUX,377.0,52.0
970,27399,MERCEY,362.0,52.0
971,25355,MAGNY-CHATELARD,410.0,52.0
972,70392,OIGNEY,807.0,52.0
973,21324,JEUX-LES-BARD,324.0,52.0
974,26117,ECHEVIS,1121.0,52.0
975,55322,MARSON-SUR-BARBOURE,578.0,52.0
976,70069,BETONCOURT-SAINT-PANCRAS,634.0,52.0
977,71568,VERISSEY,837.0,52.0
978,08465,VAUX-LES-RUBIGNY,394.0,52.0
979,58043,BUSSY-LA-PESLE,516.0,52.0
980,02266,DOLIGNON,320.0,52.0
981,89109,CISERY,474.0,52.0
982,39298,LONGCOCHON,362.0,52.0
983,77452,SIGY,477.0,52.0
984,2A363,ZOZA,504.0,52.0
985,26128,EYGLUY-ESCOULIN,2645.0,52.0
986,52028,AULNOY-SUR-AUBE,940.0,52.0
987,57539,PEVANGE,194.0,52.0
988,43182,SAINT-ETIENNE-SUR-BLESLE,1793.0,52.0
989,25433,ORGEANS-BLANCHEFONTAINE,477.0,52.0
990,77356,PASSY-SUR-SEINE,458.0,52.0
991,34091,LE CROS,2230.0,52.0
992,02622,PRIEZ,506.0,52.0
993,11083,CAUNETTES-EN-VAL,874.0,52.0
994,42040,LA CHAMBA,515.0,52.0
995,51539,SOGNY-EN-L'ANGLE,673.0,52.0
996,33103,CASTELMORON-D'ALBRET,3.0,52.0
997,55556,VILLE-DEVANT-CHAUMONT,422.0,52.0
998,58310,VILLIERS-LE-SEC,140.0,52.0
999,21583,SANTOSSE,800.0,52.0
1000,70091,BOUSSERAUCOURT,762.0,52.0
1001,21117,BUSSEAUT,1062.0,52.0
1002,64408,MOUHOUS,337.0,52.0
1003,02349,GOUDELANCOURT-LES-BERRIEUX,555.0,52.0
1004,52199,FERRIERE-ET-LAFOLIE,795.0,52.0
1005,07175,LE PLAGNAL,1555.0,52.0
1006,18123,LAVERDINES,984.0,52.0
1007,55107,CHAUMONT-DEVANT-DAMVILLERS,529.0,52.0
1008,10010,ARREMBECOURT,719.0,52.0
1009,18177,PARNAY,1741.0,52.0
1010,34236,ROUET,2492.0,52.0
1011,54245,HAIGNEVILLE,291.0,52.0
1012,32067,CABAS-LOUMASSES,426.0,52.0
1013,09089,CAZALS-DES-BAYLES,470.0,52.0
1014,71349,LA PETITE-VERRIERE,985.0,52.0
1015,82047,CUMONT,744.0,52.0
1016,08074,BOUCONVILLE,1538.0,52.0
1017,88171,FIGNEVELLE,447.0,52.0
1018,80219,COURCELLES-SOUS-THOIX,435.0,53.0
1019,65175,FERRERE,5789.0,53.0
1020,39505,SAUGEOT,443.0,53.0
1021,51371,MOIVRE,2203.0,53.0
1022,55450,RUPT-SUR-OTHAIN,560.0,53.0
1023,23110,LIOUX-LES-MONGES,744.0,53.0
1024,21328,JUILLENAY,539.0,53.0
1025,33064,BOSSUGAN,239.0,53.0
1026,2B111,FELCE,471.0,53.0
1027,2A066,CARGIACA,796.0,53.0
1028,25090,BRERES,217.0,53.0
1029,52502,VALLERET,480.0,53.0
1030,64074,AUBOUS,382.0,53.0
1031,51186,COURJEONNET,549.0,53.0
1032,31103,CANENS,484.0,53.0
1033,55032,BAUDREMONT,669.0,53.0
1034,55201,FROMEZEY,584.0,53.0
1035,76074,LA BELLIERE,457.0,53.0
1036,80325,FONTAINE-LES-CAPPY,350.0,53.0
1037,15060,DEUX-VERGES,1130.0,53.0
1038,55290,LIGNIERES-SUR-AIRE,932.0,53.0
1039,66153,PRUNET-ET-BELPUIG,2181.0,53.0
1040,09001,AIGUES-JUNTES,771.0,53.0
1041,2B113,FICAJA,512.0,53.0
1042,39457,LES REPOTS,404.0,53.0
1043,32218,LOUSSOUS-DEBAT,513.0,53.0
1044,2A253,QUASQUARA,618.0,53.0
1045,32074,CANNET,495.0,53.0
1046,02467,MARIZY-SAINT-MARD,464.0,53.0
1047,19052,CHAVANAC,973.0,53.0
1048,2A259,REZZA,1366.0,53.0
1049,88306,LE MONT,395.0,53.0
1050,10241,METZ-ROBERT,425.0,53.0
1051,55137,CUISY,555.0,53.0
1052,07283,SAINT-PIERRE-LA-ROCHE,995.0,53.0
1053,14300,GERROTS,348.0,53.0
1054,52168,DINTEVILLE,1573.0,53.0
1055,08309,MONT-SAINT-REMY,764.0,53.0
1056,55081,BRIZEAUX,830.0,53.0
1057,70389,NOIRON,576.0,53.0
1058,55257,JOUY-EN-ARGONNE,636.0,53.0
1059,32056,BLANQUEFORT,337.0,53.0
1060,02674,SAINT-CLEMENT,513.0,54.0
1061,30238,SAINT-BRESSON,853.0,54.0
1062,51368,MINAUCOURT-LE-MESNIL-LES-HURLUS,2316.0,54.0
1063,65261,LARAN,343.0,54.0
1064,08233,IMECOURT,857.0,54.0
1065,43263,VIELPRAT,717.0,54.0
1066,91145,CHATIGNONVILLE,520.0,54.0
1067,08397,SAINT-REMY-LE-PETIT,749.0,54.0
1068,65217,HAUTAGET,136.0,54.0
1069,09013,ARABAUX,460.0,54.0
1070,66054,CONAT,1923.0,54.0
1071,57265,GUEBESTROFF,381.0,54.0
1072,65356,PERE,483.0,54.0
1073,62791,SERICOURT,242.0,54.0
1074,48054,CUBIERETTES,1189.0,54.0
1075,11412,VILLARDEBELLE,1343.0,54.0
1076,65476,VILLENAVE-PRES-BEARN,316.0,54.0
1077,62720,ROMBLY,117.0,54.0
1078,64174,CASTERA-LOUBIX,343.0,54.0
1079,55395,OSCHES,916.0,54.0
1080,02024,ARRANCY,556.0,54.0
1081,39118,CHATEL-DE-JOUX,1423.0,54.0
1082,09230,LE PLA,1321.0,54.0
1083,80046,AVELESGES,495.0,54.0
1084,54560,VENEY,349.0,54.0
1085,04180,SAINT-JACQUES,469.0,54.0
1086,58257,SAINT-MAURICE,1046.0,54.0
1087,08279,MARS-SOUS-BOURCQ,473.0,54.0
1088,89290,PASILLY,998.0,54.0
1089,05033,CHANOUSSE,2054.0,54.0
1090,2B102,CROCICCHIA,426.0,54.0
1091,65468,VIEUZOS,498.0,54.0
1092,26089,CHAUDEBONNE,2077.0,54.0
1093,07135,LAVAL-D'AURELLE,876.0,54.0
1094,63127,CRESTE,447.0,54.0
1095,54240,GROSROUVRES,460.0,54.0
1096,48182,SAINT-SAUVEUR-DE-GINESTOUX,2222.0,54.0
1097,55115,CIERGES-SOUS-MONTFAUCON,933.0,54.0
1098,25546,SILLEY-BLEFOND,432.0,54.0
1099,51128,LA CHAPELLE-SOUS-ORBAIS,1471.0,54.0
1100,65039,ASPIN-AURE,1221.0,54.0
1101,51317,LAVAL-SUR-TOURBE,1466.0,54.0
1102,76393,LONGMESNIL,400.0,54.0
1103,66142,PLANES,1434.0,54.0
1104,39568,VILLERSERINE,298.0,54.0
1105,10163,FULIGNY,1033.0,55.0
1106,55528,VARNEVILLE,650.0,55.0
1107,2B297,SAN-DAMIANO,586.0,55.0
1108,31514,SAINT-ROME,373.0,55.0
1109,30327,THARAUX,960.0,55.0
1110,26328,SAINT-SAUVEUR-EN-DIOIS,699.0,55.0
1111,64153,BUROSSE-MENDOUSSE,558.0,55.0
1112,58137,LAMENAY-SUR-LOIRE,1201.0,55.0
1113,80435,HESBECOURT,360.0,55.0
1114,24446,SAINT-MARCORY,477.0,55.0
1115,80263,L'ECHELLE-SAINT-AURIN,513.0,55.0
1116,88200,GIGNEY,512.0,55.0
1117,55448,RUPT-DEVANT-SAINT-MIHIEL,632.0,55.0
1118,71031,BERZE-LE-CHATEL,553.0,55.0
1119,04129,MONTJUSTIN,1023.0,55.0
1120,62143,BOFFLES,348.0,55.0
1121,63442,VALZ-SOUS-CHATEAUNEUF,513.0,55.0
1122,11377,SERRES,430.0,55.0
1123,28346,SAINT-LUBIN-DE-CRAVANT,691.0,55.0
1124,2A262,ROSAZIA,1986.0,55.0
1125,25221,ESNANS,350.0,55.0
1126,52030,AUTIGNY-LE-PETIT,251.0,55.0
1127,61381,SAINT-DENIS-SUR-HUISNE,469.0,55.0
1128,08065,BIEVRES,723.0,55.0
1129,66139,PEZILLA-DE-CONFLENT,674.0,55.0
1130,21653,VANNAIRE,363.0,55.0
1131,65076,BAZUS-NESTE,249.0,55.0
1132,21095,BOUSSELANGE,736.0,55.0
1133,66201,TARERACH,824.0,55.0
1134,52301,MAISONCELLES,410.0,55.0
1135,88093,CHATAS,567.0,55.0
1136,09196,MONTAGAGNE,693.0,55.0
1137,43145,OUIDES,1077.0,55.0
1138,55084,BROUSSEY-EN-BLOIS,1105.0,55.0
1139,62625,NOYELLES-LES-HUMIERES,116.0,55.0
1140,30353,VISSEC,2186.0,55.0
1141,52066,BRACHAY,742.0,55.0
1142,52486,TERNAT,800.0,55.0
1143,52428,ROCHEFORT-SUR-LA-COTE,514.0,55.0
1144,16321,SAINT-GEORGES,224.0,55.0
1145,39002,ABERGEMENT-LE-GRAND,418.0,55.0
1146,79139,LES GROSEILLERS,453.0,55.0
1147,21675,VIANGES,879.0,55.0
1148,39419,PILLEMOINE,475.0,55.0
1149,89320,QUINCEROT,994.0,56.0
1150,34046,CAMBON-ET-SALVERGUES,4998.0,56.0
1151,08272,MARANWEZ,311.0,56.0
1152,52138,COLMIER-LE-HAUT,1964.0,56.0
1153,43027,BERBEZIT,1052.0,56.0
1154,80139,BREUIL,222.0,56.0
1155,51353,MARSANGIS,672.0,56.0
1156,61273,MENIL-VIN,372.0,56.0
1157,55194,FOUCAUCOURT-SUR-THABAS,989.0,56.0
1158,61178,LA FRESNAIE-FAYEL,504.0,56.0
1159,09028,AULOS,107.0,56.0
1160,52304,MALAINCOURT-SUR-MEUSE,386.0,56.0
1161,32084,CASTERON,1108.0,56.0
1162,2B177,NOCETA,1870.0,56.0
1163,21671,VERTAULT,1928.0,56.0
1164,15077,GOURDIEGES,838.0,56.0
1165,63433,TORTEBESSE,1162.0,56.0
1166,45138,ESCRIGNELLES,1400.0,56.0
1167,08165,FAUX,324.0,56.0
1168,89064,CENSY,478.0,56.0
1169,10087,CHASEREY,695.0,56.0
1170,70297,LARRET,560.0,56.0
1171,21544,SAINTE-COLOMBE-EN-AUXOIS,634.0,56.0
1172,02534,MUSCOURT,209.0,56.0
1173,54488,SAINT-SAUVEUR,1944.0,56.0
1174,10252,MONTMARTIN-LE-HAUT,164.0,56.0
1175,2B179,NOVALE,490.0,56.0
1176,55116,LE CLAON,727.0,56.0
1177,27434,NOARDS,426.0,56.0
1178,55574,VOUTHON-BAS,712.0,56.0
1179,60205,ELENCOURT,134.0,56.0
1180,84048,GIGNAC,813.0,56.0
1181,2A100,CRISTINACCE,2065.0,56.0
1182,04085,FAUCON-DU-CAIRE,2002.0,56.0
1183,31132,CAZAUX-LAYRISSE,273.0,56.0
1184,51594,VASSIMONT-ET-CHAPELAINE,2157.0,56.0
1185,88007,AMEUVELLE,563.0,56.0
1186,65145,CHEZE,1040.0,56.0
